Date,Close,High,Low,Open,Volume,Ticker
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
2021-01-22,2903.678955078125,2922.930653081142,2849.8792778289644,2849.8792778289644,3052459,TCS.NS
2021-01-25,2893.30615234375,2935.9413865390143,2882.1856996021884,2908.8217754354887,2272887,TCS.NS
2021-01-27,2866.713623046875,2906.6236264461163,2836.781013188258,2900.953623650837,2786662,TCS.NS
2021-01-28,2810.013916015625,2878.977470828268,2798.805683113927,2839.419001763452,3083938,TCS.NS
2021-01-29,2735.1162109375,2827.858831085349,2725.1386015007743,2821.881064777732,5445659,TCS.NS
2021-02-01,2759.730224609375,2782.2784618413975,2675.9981476771814,2725.138461835176,3985846,TCS.NS
2021-02-02,2816.0791015625,2834.144176379668,2769.092480023559,2790.190327490405,2881837,TCS.NS
2021-02-03,2813.090087890625,2844.6928596468942,2780.2124829296085,2824.4740908669564,2505866,TCS.NS
2021-02-04,2802.892822265625,2846.3193518083062,2791.9483573025227,2827.155431621027,2057261,TCS.NS
2021-02-05,2776.081298828125,2818.189217864985,2750.632061413705,2812.1234575107587,2366135,TCS.NS
2021-02-08,2825.44091796875,2835.9018463718144,2773.619167277275,2803.81554215837,2526592,TCS.NS
2021-02-09,2792.739990234375,2853.308531999875,2781.3999813411356,2808.6513718030747,2658751,TCS.NS
2021-02-10,2824.738037109375,2830.1002777917115,2775.509727373465,2799.860116229869,2127983,TCS.NS
2021-02-11,2818.32080078125,2830.0125675509667,2799.904180954972,2826.2324936093946,1165882,TCS.NS
2021-02-12,2804.959228515625,2853.044702531853,2797.2233071811297,2799.157233860146,2777404,TCS.NS
2021-02-15,2760.169921875,2820.958008762423,2752.873540069198,2820.958008762423,2630853,TCS.NS
2021-02-16,2732.874755859375,2784.6083111002467,2725.1388349526,2769.092687129255,3435770,TCS.NS
2021-02-17,2701.491943359375,2754.016800502436,2677.273326137925,2729.622410783274,3678426,TCS.NS
2021-02-18,2687.646484375,2723.292889441269,2664.482716711281,2694.371338409791,4189909,TCS.NS
2021-02-19,2700.39306640625,2713.842774296299,2651.4283004060762,2688.217762764799,3725028,TCS.NS
2021-02-22,2600.704833984375,2721.6218962319185,2587.254915410718,2721.6218962319185,5366696,TCS.NS
2021-02-23,2619.825439453125,2661.8453662965508,2609.100742129512,2610.8588962684134,3832829,TCS.NS
2021-02-24,2591.606689453125,2640.175688079094,2567.915395351724,2612.616541472933,3774549,TCS.NS
2021-02-25,2633.09912109375,2663.515053520155,2609.4958201264185,2614.374739918471,4224073,TCS.NS
2021-02-26,2544.3125,2612.9244999684947,2531.7416564902746,2602.0678136150045,5553153,TCS.NS
2021-03-01,2570.596923828125,2606.4633083985727,2550.905684849813,2572.17930535387,3265871,TCS.NS
2021-03-02,2642.813232421875,2659.2079326718103,2591.519003476528,2602.0679275069615,3306469,TCS.NS
2021-03-03,2689.184326171875,2693.4917172875435,2634.5055693546797,2667.9984862818847,3509857,TCS.NS
2021-03-04,2680.920654296875,2708.8313445735425,2651.3398038352525,2657.449345082376,3916760,TCS.NS
2021-03-05,2644.3076171875,2692.78862797106,2634.2422284443805,2651.3842299729936,3203686,TCS.NS
2021-03-08,2643.34033203125,2666.240328983953,2633.714482570367,2651.2960211723052,2003125,TCS.NS
2021-03-09,2682.019775390625,2696.0410098074835,2630.2862256983,2643.3403896236246,1942397,TCS.NS
2021-03-10,2699.601318359375,2719.160780509051,2689.975468674562,2703.1616229327706,3053778,TCS.NS
2021-03-12,2688.173583984375,2740.0831259740735,2673.5810339324644,2703.161890397907,2938317,TCS.NS
2021-03-15,2695.3818359375,2724.2596010016764,2673.2731354133907,2673.2731354133907,3097083,TCS.NS
2021-03-16,2733.97314453125,2761.180531550743,2689.9753029434173,2689.9753029434173,4894756,TCS.NS
2021-03-17,2736.522705078125,2773.487935863313,2712.2163118679223,2729.534085849631,3838390,TCS.NS
2021-03-18,2669.31689453125,2765.9713526955748,2625.8465865790577,2747.9502770038603,3656306,TCS.NS
2021-03-19,2681.360595703125,2724.259595798463,2641.6263586235505,2663.603283404112,5776626,TCS.NS
2021-03-22,2751.203125,2759.818122141022,2653.6255823341885,2680.041887934514,2821646,TCS.NS
2021-03-23,2762.58740234375,2785.7949487612345,2745.225631994102,2760.301716349093,3305973,TCS.NS
2021-03-24,2743.687255859375,2771.1144147890072,2734.940268188996,2734.984264961801,2207104,TCS.NS
2021-03-25,2694.2392578125,2752.2583404265592,2681.1848783769724,2735.8634254319945,3179786,TCS.NS
2021-03-26,2695.95263671875,2740.9613236771424,2675.0745637754103,2716.918488566631,3697370,TCS.NS
2021-03-30,2776.60888671875,2802.8932049268724,2690.766883164461,2710.194572009367,4694008,TCS.NS
2021-03-31,2793.574462890625,2817.4413135999807,2753.268703337017,2773.4874709541155,3530069,TCS.NS
2021-04-01,2782.279052734375,2826.2329082278093,2764.6975105370016,2805.2230511493217,4285076,TCS.NS
2021-04-05,2847.241943359375,2868.4277814386187,2769.9711735559567,2787.5527106778604,5317862,TCS.NS
2021-04-06,2869.921875,2878.976408613355,2839.4179541438584,2878.976408613355,2291562,TCS.NS
2021-04-07,2875.81201171875,2881.2184632873655,2843.637926767542,2864.9115442831585,2491268,TCS.NS
2021-04-08,2916.205810546875,2931.721431827485,2871.1091231096307,2874.5814339058097,2578118,TCS.NS
2021-04-09,2920.51318359375,2948.7316374728152,2907.986337972195,2948.42387471546,2911129,TCS.NS
2021-04-12,2853.967041015625,2934.4465709871874,2824.649741699711,2920.513116819695,3791828,TCS.NS
2021-04-13,2728.6982421875,2825.3526884019107,2701.446862803412,2825.3526884019107,8654596,TCS.NS
2021-04-15,2829.705322265625,2845.7924768819353,2714.1066781355844,2778.1475337538623,6062760,TCS.NS
2021-04-16,2808.782470703125,2854.362693807616,2797.7502273047353,2838.5393096103458,3224657,TCS.NS
2021-04-19,2779.465576171875,2803.376426569832,2755.994264254095,2785.794887362746,2679106,TCS.NS
2021-04-20,2764.301513671875,2835.330975379309,2748.3023558299074,2835.0232125941484,3141893,TCS.NS
2021-04-22,2741.665771484375,2767.3347805274607,2729.754233555558,2767.3347805274607,1988980,TCS.NS
2021-04-23,2733.489990234375,2741.8412219138177,2717.2710621595616,2729.534143649376,1615309,TCS.NS
2021-04-26,2725.841796875,2771.7295698556877,2714.6335659788188,2726.9406430412923,2490260,TCS.NS
2021-04-27,2753.268798828125,2756.873099897442,2727.775569209346,2730.4127998595645,1471417,TCS.NS
2021-04-28,2746.32421875,2769.9713014232066,2735.687302452878,2769.0482277580213,1639037,TCS.NS
2021-04-29,2738.544677734375,2775.5539060045367,2729.9736768169814,2765.224751052806,1621395,TCS.NS
2021-04-30,2668.56982421875,2753.312969915444,2654.8123559697738,2724.2594341557383,3072305,TCS.NS
2021-05-03,2669.75634765625,2685.579730684835,2640.746812103844,2659.119432106354,1545831,TCS.NS
2021-05-04,2680.965087890625,2716.3479372348656,2667.9987021060897,2692.4370856948617,1990777,TCS.NS
2021-05-05,2721.3583984375,2724.610940141866,2683.2943245964398,2698.7661643501683,1939289,TCS.NS
2021-05-06,2735.203857421875,2755.0270850191914,2702.2824694795772,2729.9733926378744,1791671,TCS.NS
2021-05-07,2754.059814453125,2777.7511075730526,2735.51142144039,2754.147807986654,1912540,TCS.NS
2021-05-10,2765.136474609375,2781.575170224942,2747.115397601112,2765.5320163029514,2137153,TCS.NS
2021-05-11,2745.00537109375,2749.8402936162806,2717.358233338404,2747.115069619872,2415625,TCS.NS
2021-05-12,2714.238037109375,2742.720044026913,2699.2937291771773,2742.720044026913,1978558,TCS.NS
2021-05-14,2682.50341796875,2723.8200362366615,2672.3940326478782,2723.8200362366615,2043935,TCS.NS
2021-05-17,2698.546875,2703.337802177707,2668.878023454679,2685.5804880283413,2890462,TCS.NS
2021-05-18,2715.29345703125,2746.236928798247,2705.7993811911024,2725.13907787278,2098538,TCS.NS
2021-05-19,2709.3154296875,2740.962203038814,2696.217267675573,2711.073583762573,1986041,TCS.NS
2021-05-20,2689.9755859375,2715.293046140593,2683.0309635728013,2696.2171184058284,2329027,TCS.NS
2021-05-21,2707.996337890625,2714.765186965572,2685.6678709113507,2690.854338673333,1685566,TCS.NS
2021-05-24,2708.8759765625,2729.534287595834,2700.5247444426413,2708.8759765625,1652260,TCS.NS
2021-05-25,2750.83642578125,2763.4245500803454,2722.656781161452,2731.4021286177344,1841613,TCS.NS
2021-05-26,2790.146240234375,2795.888190705017,2741.8255617150744,2756.1362259082634,1923753,TCS.NS
2021-05-27,2809.138671875,2842.4861513917554,2793.06125468533,2793.193674959177,5959785,TCS.NS
2021-05-28,2776.984375,2825.0400036159776,2769.9613544264,2817.531298165466,1763701,TCS.NS
2021-05-31,2790.720947265625,2800.614944270601,2763.733946802928,2782.63813229151,1652799,TCS.NS
2021-06-01,2785.28759765625,2800.260794224567,2766.7366812113464,2799.068364711175,1377441,TCS.NS
2021-06-02,2764.484375,2790.9856875450187,2751.719619257796,2783.388774016387,2240078,TCS.NS
2021-06-03,2774.90771484375,2786.656670864749,2758.476818072345,2786.656670864749,1281706,TCS.NS
2021-06-04,2777.116455078125,2788.6887800926147,2760.5531362605616,2763.2032672713717,1836060,TCS.NS
2021-06-07,2811.965576171875,2818.370059314613,2768.1502071066175,2778.2206184706743,2559821,TCS.NS
2021-06-08,2826.939208984375,2854.1914794488234,2815.4995183950705,2825.0400344405252,2574057,TCS.NS
2021-06-09,2827.02734375,2844.474040114054,2814.615853329523,2828.57325355441,1710925,TCS.NS
2021-06-10,2841.64697265625,2848.007243465834,2820.622558432509,2835.63996635401,1874324,TCS.NS
2021-06-11,2891.99951171875,2923.0943373291366,2836.523395939516,2837.0092963972816,3452954,TCS.NS
2021-06-14,2894.252197265625,2922.8293126007034,2888.951935490787,2896.593059948897,1847360,TCS.NS
2021-06-15,2882.238525390625,2913.377567002768,2872.3447453737463,2913.377567002768,1304985,TCS.NS
2021-06-16,2892.485107421875,2910.461697119566,2873.624925196123,2881.6637408883203,1635552,TCS.NS
2021-06-17,2930.82421875,2946.9900619599393,2879.8091939190717,2884.6677677124935,2273413,TCS.NS
2021-06-18,2912.759033203125,2966.3799741161924,2893.059682915584,2960.1079111317467,3380431,TCS.NS
2021-06-21,2891.381591796875,2902.7770698023915,2872.4771929821286,2884.226151218749,1130569,TCS.NS
2021-06-22,2916.20458984375,2939.0399753242036,2901.893923219059,2918.678088985014,1708688,TCS.NS
2021-06-23,2881.045654296875,2940.7620256141804,2876.628769307968,2940.7620256141804,1467104,TCS.NS
2021-06-24,2980.160888671875,2988.464546637038,2896.1516453294503,2901.010219082481,4155204,TCS.NS
2021-06-25,2986.520751953125,3003.1722775928047,2959.3126995223847,2981.6179668844566,2722861,TCS.NS
2021-06-28,2947.608154296875,2995.973044219031,2944.2954906035766,2995.973044219031,1355238,TCS.NS
2021-06-29,2951.22998046875,2973.7118807948364,2938.553434922606,2952.245777697685,1497322,TCS.NS
2021-06-30,2955.558837890625,2987.5812567424623,2949.1543541202577,2955.779682158569,1693146,TCS.NS
2021-07-01,2951.803955078125,2969.9131817963957,2943.721142590661,2966.37967414405,990310,TCS.NS
2021-07-02,2937.6259765625,2950.214098705569,2910.903822539493,2942.5287620044955,1682274,TCS.NS
2021-07-05,2933.69482421875,2980.513802142145,2916.910662321684,2952.245739999718,1972858,TCS.NS
2021-07-06,2881.8408203125,2939.878645879054,2876.3639260649975,2926.6279909246714,2159420,TCS.NS
2021-07-07,2893.014892578125,2899.8610629782124,2863.554404838006,2893.05910455305,2640710,TCS.NS
2021-07-08,2878.484619140625,2913.378018697493,2854.9866992476823,2913.378018697493,2485811,TCS.NS
2021-07-09,2834.00537109375,2899.2428381026043,2827.689312847787,2870.974778742677,6365067,TCS.NS
2021-07-12,2820.710693359375,2858.607473787245,2816.5146533406823,2857.7240969412046,1892226,TCS.NS
2021-07-13,2815.808349609375,2839.173627711881,2804.721925322098,2839.173627711881,1809339,TCS.NS
2021-07-14,2839.659423828125,2846.2405389860573,2813.5555917661677,2815.3223456699457,2044279,TCS.NS
2021-07-15,2835.587158203125,2861.1725983413016,2827.6637229336393,2857.410052686177,2232968,TCS.NS
2021-07-16,2828.3720703125,2850.5490007565263,2825.893173423825,2844.4845758805604,1256526,TCS.NS
2021-07-19,2819.341552734375,2832.79814151296,2811.7278455383967,2815.2690644874374,1597058,TCS.NS
2021-07-20,2838.110107421875,2846.2548681714516,2794.1545954042767,2819.3416893105386,1811945,TCS.NS
2021-07-22,2847.4501953125,2855.0636869502946,2824.122327250977,2824.122327250977,2859334,TCS.NS
2021-07-23,2844.3515625,2869.759766579906,2838.8624999266235,2859.534453094165,1776193,TCS.NS
2021-07-26,2830.806640625,2854.444237512469,2824.8751412021347,2832.9755943366367,1259611,TCS.NS
2021-07-27,2817.881103515625,2841.8286435684886,2798.581414048037,2832.97559483463,1121367,TCS.NS
2021-07-28,2831.02783203125,2836.915022702332,2773.128766395787,2822.351801458965,1660654,TCS.NS
2021-07-29,2829.257568359375,2855.506773355142,2824.3883911930243,2833.1971321116425,1731997,TCS.NS
2021-07-30,2804.158935546875,2853.7803179466428,2799.644010283248,2849.7964459346185,2999943,TCS.NS
2021-08-02,2850.14990234375,2855.0190782580185,2803.7600219069845,2815.268983158892,2608669,TCS.NS
2021-08-03,2908.137939453125,2912.653080836421,2849.7521253310056,2858.649482681095,3804735,TCS.NS
2021-08-04,2898.44384765625,2926.1096249558805,2887.1562105180005,2921.506082840999,2929598,TCS.NS
2021-08-05,2907.29638671875,2934.785141452431,2888.3066437371212,2899.372952716957,2534521,TCS.NS
2021-08-06,2930.182861328125,2942.7541505122726,2890.521149645779,2897.20524637428,2292362,TCS.NS
2021-08-09,2941.602783203125,2954.2626875131477,2930.3594533019236,2942.6651059402866,1510489,TCS.NS
2021-08-10,2951.517822265625,2965.6827001982383,2935.3169160413063,2935.3169160413063,2040777,TCS.NS
2021-08-11,2960.636474609375,2974.624334648893,2945.4978911610087,2965.7712860338665,1929707,TCS.NS
2021-08-12,2967.3203125,2981.706515253226,2944.523714291042,2944.523714291042,1310205,TCS.NS
2021-08-13,3066.16455078125,3080.860696882847,2972.410859133379,2975.288099726732,4363584,TCS.NS
2021-08-16,3074.619384765625,3093.5650379258386,3042.3500667442145,3063.1547303753764,2083489,TCS.NS
2021-08-17,3145.53271484375,3152.393828029611,3065.8109629209002,3082.7203734861305,4336019,TCS.NS
2021-08-18,3152.17236328125,3182.671073455571,3130.969354434129,3163.946961523481,2631309,TCS.NS
2021-08-20,3151.242919921875,3164.965146430876,3098.5672762260324,3103.87910584242,2836148,TCS.NS
2021-08-23,3220.207763671875,3251.7247026771975,3153.3672477306477,3169.3913519151556,3744176,TCS.NS
2021-08-24,3198.783203125,3246.722586873967,3182.1394299538442,3237.5595959017187,2511141,TCS.NS
2021-08-25,3239.330322265625,3273.635883891149,3193.338780294793,3195.9503862746396,2123263,TCS.NS
2021-08-26,3250.70703125,3264.650584058669,3229.5038050202993,3240.2160812526786,1902533,TCS.NS
2021-08-27,3293.46630859375,3301.7439942841897,3232.336189828916,3245.5271438653544,3944728,TCS.NS
2021-08-30,3276.77880859375,3311.3500054128417,3264.650175657606,3288.907441529894,2033114,TCS.NS
2021-08-31,3352.162353515625,3367.7881130904075,3278.682054309323,3283.9495746993503,3207480,TCS.NS
2021-09-01,3288.863037109375,3378.942800881244,3281.8249071480936,3360.6170346733647,2643336,TCS.NS
2021-09-02,3396.693115234375,3416.523855854154,3295.104391712346,3305.728049074127,3403717,TCS.NS
2021-09-03,3401.38525390625,3414.531900131257,3368.1863248448262,3386.290764265217,1746812,TCS.NS
2021-09-06,3410.194091796875,3432.857981147022,3376.5525093752026,3408.1578475277897,1723693,TCS.NS
2021-09-07,3378.234375,3426.0851408991393,3371.461879985868,3420.817620761608,1585039,TCS.NS
2021-09-08,3341.2734375,3377.4382295061014,3325.2052398492574,3373.011704958911,4147175,TCS.NS
2021-09-09,3356.544921875,3371.860739920555,3333.172958897649,3355.0399467680836,1441148,TCS.NS
2021-09-13,3404.306884765625,3410.5481106681864,3334.9431675228693,3334.9431675228693,1691473,TCS.NS
2021-09-14,3440.2060546875,3449.5903726199604,3386.291075393648,3408.3793883308576,1991188,TCS.NS
2021-09-15,3500.982666015625,3523.513633332648,3422.588870970859,3436.842366847689,2461369,TCS.NS
2021-09-16,3455.60986328125,3525.061973457831,3445.6944939133687,3479.2474554377536,2946666,TCS.NS
2021-09-17,3388.814453125,3492.5278358637233,3368.585149673376,3470.3952133297325,6477148,TCS.NS
2021-09-20,3384.962890625,3427.014868473748,3371.1079570103802,3372.1259710711715,2002008,TCS.NS
2021-09-21,3419.88818359375,3427.5018914398584,3383.325051595029,3415.5059679978876,1568129,TCS.NS
2021-09-22,3419.1796875,3449.8999355392543,3410.592274568024,3419.489630621101,1744067,TCS.NS
2021-09-23,3425.466064453125,3434.0977874300374,3395.1443709188434,3426.130043143657,2003869,TCS.NS
2021-09-24,3427.2802734375,3491.995920064041,3412.849762988791,3443.835428800622,2320754,TCS.NS
2021-09-27,3396.870849609375,3456.230590869378,3366.726172257848,3452.689371001684,1673362,TCS.NS
2021-09-28,3345.69970703125,3408.4236415395485,3320.9997883961637,3408.4236415395485,2253075,TCS.NS
2021-09-29,3356.9873046875,3369.4701892693497,3295.2372926797393,3328.56914927478,2489161,TCS.NS
2021-09-30,3342.5126953125,3368.5848793374157,3319.981730608833,3368.5848793374157,2252412,TCS.NS
2021-10-01,3302.36376953125,3373.0111325429925,3297.7602280111937,3348.001273095659,1578374,TCS.NS
2021-10-04,3340.520751953125,3349.6835272429826,3282.2233425522586,3297.5834677792773,1356860,TCS.NS
2021-10-05,3393.638916015625,3399.5704149180474,3312.4565094913187,3323.4342025006117,1877966,TCS.NS
2021-10-06,3373.80810546875,3415.019088719637,3359.7318450635594,3396.029343257922,1678154,TCS.NS
2021-10-07,3446.403076171875,3451.80352207463,3381.908749178324,3390.7174889832863,1647233,TCS.NS
2021-10-08,3484.25048828125,3532.2782838625317,3452.6894519262582,3474.8220766180934,2934339,TCS.NS
2021-10-11,3262.87939453125,3326.532721970496,3240.2155056319402,3324.3194600130973,11845402,TCS.NS
2021-10-12,3233.8857421875,3281.8249109047315,3214.1877102836343,3280.9396061000634,5752877,TCS.NS
2021-10-13,3235.96630859375,3253.8937321613757,3226.9362421726487,3231.362766510334,3545655,TCS.NS
2021-10-14,3203.369140625,3255.3032452461207,3200.4863788955586,3215.388082838471,6442299,TCS.NS
2021-10-18,3235.034912109375,3239.957825124647,3194.4988931682005,3196.27290026894,3590107,TCS.NS
2021-10-19,3223.503662109375,3273.1316808571055,3215.565024146303,3254.4158205064023,3135441,TCS.NS
2021-10-20,3201.062255859375,3219.8222908499274,3173.9642591091406,3203.8562299035643,2933693,TCS.NS
2021-10-21,3133.33984375,3199.820712339937,3114.4910194953113,3196.8493805660564,4871211,TCS.NS
2021-10-22,3103.492919921875,3159.152400976965,3091.2078323026053,3157.7331084640673,2691670,TCS.NS
2021-10-25,3098.2587890625,3117.4181510183253,3060.1620325763606,3107.1732174246354,2595594,TCS.NS
2021-10-26,3089.07861328125,3130.235490892572,3082.337299759617,3099.6338687798507,3878763,TCS.NS
2021-10-27,3095.420654296875,3114.491230718505,3089.433380304038,3089.433380304038,2510813,TCS.NS
2021-10-28,3035.015380859375,3120.478253064307,3029.116894319104,3120.478253064307,2424942,TCS.NS
2021-10-29,3013.81640625,3069.9193825417556,3003.349720722002,3015.8565577895124,3960501,TCS.NS
2021-11-01,3083.578857421875,3092.981181072092,3027.29852908389,3049.473616415924,2020718,TCS.NS
2021-11-02,3090.498046875,3116.5760838881283,3077.6808875558004,3099.1907258793763,3087414,TCS.NS
2021-11-03,3097.63818359375,3122.163745415681,3074.39873362359,3108.23783282908,1537639,TCS.NS
2021-11-04,3112.18505859375,3116.2653617280953,3108.9475821125666,3115.999217340445,328991,TCS.NS
2021-11-08,3106.951171875,3147.0880758868034,3087.8362052172292,3147.0880758868034,2526082,TCS.NS
2021-11-09,3109.568359375,3135.5576071808837,3100.964468091759,3111.6085108884126,1782692,TCS.NS
2021-11-10,3090.586669921875,3121.986510569045,3086.94986856028,3102.7385758648256,1516489,TCS.NS
2021-11-11,3094.0458984375,3113.427013620151,3047.744354064243,3086.7725122652982,1284514,TCS.NS
2021-11-12,3127.618896484375,3134.803495274356,3091.8282167841194,3109.83443207749,1747259,TCS.NS
2021-11-15,3151.78955078125,3166.2477510085714,3129.3483191275823,3129.3483191275823,1809157,TCS.NS
2021-11-16,3154.539306640625,3171.525554383202,3141.7665422714635,3165.7156378788404,2013204,TCS.NS
2021-11-17,3123.937744140625,3160.2607130817687,3110.189188992321,3149.394919496819,1632914,TCS.NS
2021-11-18,3082.9580078125,3123.00634559004,3061.5813534905255,3117.950252419845,2136598,TCS.NS
2021-11-22,3067.613037109375,3118.6601354949016,3051.5584025436406,3085.35310837777,3167936,TCS.NS
2021-11-23,3072.802001953125,3087.614917705007,3022.730695618105,3055.7271838719826,2153461,TCS.NS
2021-11-24,3054.21923828125,3098.347663033605,3037.100027177156,3079.853553174247,2161746,TCS.NS
2021-11-25,3056.525634765625,3071.6934830271994,3046.014771982266,3054.7516275562534,1849619,TCS.NS
2021-11-26,3057.3681640625,3095.6422792605736,3026.3672178510988,3037.9870505637437,1941251,TCS.NS
2021-11-29,3106.286865234375,3130.5465023310303,3021.5336209033335,3057.634627111465,2981745,TCS.NS
2021-11-30,3130.368408203125,3161.0588168343756,3096.529310296403,3096.529310296403,5588446,TCS.NS
2021-12-01,3173.520751953125,3184.342149931875,3135.5569637908575,3135.5569637908575,2102118,TCS.NS
2021-12-02,3231.264892578125,3235.788696950229,3170.2392263609663,3183.6328489847224,3152938,TCS.NS
2021-12-03,3229.091796875,3251.7103857650372,3220.5766933426667,3234.413817790303,2486263,TCS.NS
2021-12-06,3136.79931640625,3244.6590363859564,3124.02655170895,3229.092080530519,1849642,TCS.NS
2021-12-07,3179.464111328125,3191.4386588251064,3126.06654283749,3159.950033925637,1484458,TCS.NS
2021-12-08,3217.073486328125,3234.414451183741,3194.100178166319,3194.100178166319,1428660,TCS.NS
2021-12-09,3194.765380859375,3224.036501167103,3163.055000526003,3202.083160936307,1567957,TCS.NS
2021-12-10,3225.85400390625,3230.466378269068,3171.1259375137224,3179.9071845399803,1510718,TCS.NS
2021-12-13,3201.7724609375,3248.207186059828,3194.720825622014,3237.5631428504566,1883864,TCS.NS
2021-12-14,3214.3232421875,3224.2576378158583,3172.5452918133496,3197.6475335147647,1747007,TCS.NS
2021-12-15,3166.9130859375,3213.613734373968,3156.0914698132124,3210.952723829358,1603233,TCS.NS
2021-12-16,3176.891845703125,3200.7077599220047,3166.602518405637,3177.2465604843114,2072320,TCS.NS
2021-12-17,3179.331298828125,3238.7605373840274,3169.884580976256,3195.4303268304093,4333992,TCS.NS
2021-12-20,3154.983154296875,3198.53511955677,3113.515734208334,3183.4560577063917,2312310,TCS.NS
2021-12-21,3200.57470703125,3229.757034964151,3163.4091312077126,3177.822937788501,2340989,TCS.NS
2021-12-22,3220.48779296875,3225.8542071800953,3198.7562083298367,3214.500519649866,1224328,TCS.NS
2021-12-23,3248.827880859375,3255.746551906063,3219.8229078923873,3235.788971898465,1792861,TCS.NS
2021-12-24,3256.101318359375,3286.3482267165896,3232.950655115478,3268.60815531731,2209923,TCS.NS
2021-12-27,3278.4541015625,3281.9133289905308,3240.3129466580153,3256.1902245200645,1534135,TCS.NS
2021-12-28,3287.72314453125,3304.088317180793,3276.458242438429,3290.783263554562,1456218,TCS.NS
2021-12-29,3277.2119140625,3299.608753298073,3268.6080230926227,3275.0387987147183,1456923,TCS.NS
2021-12-30,3311.849609375,3317.393381737529,3264.173167057248,3265.3707085089977,1966475,TCS.NS
2021-12-31,3315.929443359375,3335.1329814850587,3309.676025708375,3319.8765654123854,1207141,TCS.NS
2022-01-03,3386.357666015625,3397.2234590635435,3321.8281603636997,3326.2631779342787,2346158,TCS.NS
2022-01-04,3445.787109375,3449.689838451158,3380.9914554484494,3398.1994545927564,2488606,TCS.NS
2022-01-05,3424.676025390625,3432.7034501545454,3381.611963344765,3428.2684327770844,1733031,TCS.NS
2022-01-06,3377.2216796875,3401.6586712099115,3345.7774466241945,3381.2575892183004,1810293,TCS.NS
2022-01-07,3418.068359375,3428.180113754431,3367.420367389519,3388.3537388899704,2460591,TCS.NS
2022-01-10,3441.44091796875,3528.500232508882,3424.7208139056797,3528.500232508882,3937092,TCS.NS
2022-01-11,3473.417236328125,3481.4890555369284,3420.2858084459604,3420.2858084459604,1906106,TCS.NS
2022-01-12,3423.7451171875,3485.037152715186,3403.033713010251,3481.4891383067206,3203744,TCS.NS
2022-01-13,3457.450927734375,3479.7148026675522,3421.1725704534156,3475.2797850755724,6684507,TCS.NS
2022-01-14,3519.763671875,3527.6137413002043,3423.8787011195923,3439.6674104084805,3348123,TCS.NS
2022-01-17,3565.0,3586.1551199160176,3514.573981387204,3541.538800935803,3442604,TCS.NS
2022-01-18,3539.676025390625,3585.001771384683,3530.273702275697,3578.127494703116,2389041,TCS.NS
2022-01-19,3478.409912109375,3564.91152862164,3474.722465771417,3564.91152862164,3102539,TCS.NS
2022-01-20,3400.127685546875,3483.1637786694,3386.3105001298686,3474.2781567850393,6176776,TCS.NS
2022-01-21,3406.302978515625,3422.3415685992545,3350.856787511947,3382.7560817031394,3112358,TCS.NS
2022-01-24,3351.0791015625,3420.6533474824882,3323.311533128875,3412.078809123836,3258414,TCS.NS
2022-01-25,3349.7900390625,3384.8882405984896,3307.4056719868713,3349.434701010458,3330501,TCS.NS
2022-01-27,3242.585693359375,3317.3581176759967,3221.1270024404544,3315.2256551137434,5718297,TCS.NS
2022-01-28,3278.838623046875,3314.1589665493984,3239.6974191245527,3239.6974191245527,3143862,TCS.NS
2022-01-31,3319.89013671875,3339.2163623389933,3306.694902797494,3331.219303461651,2739393,TCS.NS
2022-02-01,3377.11376953125,3383.644788341221,3320.02364934981,3349.879425432354,2105169,TCS.NS
2022-02-02,3426.4736328125,3433.4044616031847,3377.11395747897,3401.3272782809076,1984212,TCS.NS
2022-02-03,3398.395263671875,3449.842931105823,3390.7980130574983,3421.8532202674887,1960538,TCS.NS
2022-02-04,3389.775634765625,3398.483587159522,3348.990719148999,3390.1311897835267,2307366,TCS.NS
2022-02-07,3357.87646484375,3404.7925911476827,3337.5727323379806,3368.539210961275,1919149,TCS.NS
2022-02-08,3326.2880859375,3376.2697091125106,3306.33990816381,3369.028014039471,2946443,TCS.NS
2022-02-09,3341.48291015625,3356.943806983869,3328.643228655811,3332.1085347583003,1638721,TCS.NS
2022-02-10,3350.1904296875,3367.4729203279344,3339.216600228163,3367.4729203279344,2112459,TCS.NS
2022-02-11,3283.19287109375,3334.3296693022535,3278.794531572369,3334.3296693022535,3851488,TCS.NS
2022-02-14,3317.6689453125,3370.538393520359,3296.565594137094,3309.005464303649,5951745,TCS.NS
2022-02-15,3392.352783203125,3407.63600953311,3330.331098756218,3364.096462084056,3931683,TCS.NS
2022-02-16,3388.1767578125,3424.6078095847042,3381.867879146584,3415.633244203749,3256906,TCS.NS
2022-02-17,3362.49658203125,3407.6355791127057,3357.8761025989347,3398.749958306675,3134372,TCS.NS
2022-02-18,3371.11572265625,3390.7085606865603,3338.8610914162996,3348.990612757656,3688883,TCS.NS
2022-02-21,3304.91796875,3401.238235819317,3292.6115131522834,3385.421786187314,7465922,TCS.NS
2022-02-22,3186.73876953125,3259.1565747924724,3172.1664390498668,3243.2514012694714,5408531,TCS.NS
2022-02-23,3166.658447265625,3219.1723503475205,3159.416534179147,3208.5985454869297,2426203,TCS.NS
2022-02-24,3022.5771484375,3095.617125825377,3013.2029919298166,3086.8647024601314,5039136,TCS.NS
