Date,Close,High,Low,Open,Volume,Ticker,SMA_10,SMA_50,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Returns,Momentum_5,Momentum_10,Volatility_5,Trend,RSI_lag1,RSI_lag2,MACD_lag1,MACD_lag2,Returns_lag1,Returns_lag2
2025-01-16,3992.328125,4075.567069576395,3978.6134649763417,4043.2966270133784,2637705.0,TCS.NS,3949.9166259765625,4013.71525390625,52.532798753625364,-10.005301368889377,-24.3412056995125,4093.5810611296733,3810.010711331264,-0.010189327914262414,0.0414597449736307,0.0073159658761559054,0.02798642049331472,-63.79862792968743,55.16556903523974,53.46358366654566,-12.163390510855152,-18.92548846621503,0.0039096839907069025,-0.013528030479819542
2025-01-17,3986.528564453125,4021.616254890533,3963.088629854259,4020.939449433567,1761466.0,TCS.NS,3959.4353759765627,4018.05921875,52.52893471222456,-8.663113265745324,-21.205587212759067,4082.8680400210533,3813.9174091976965,-0.0014526763245130692,-0.015345913815621892,0.024461361372182244,0.008559268803250145,-58.623842773437445,52.532798753625364,55.16556903523974,-10.005301368889377,-12.163390510855152,-0.010189327914262414,0.0039096839907069025
2025-01-20,3941.582275390625,4007.3105183689017,3932.206348382579,4007.3105183689017,1287799.0,TCS.NS,3964.924560546875,4018.3094873046875,53.61957985504033,-11.09827540911374,-19.184124852030003,4081.990041496048,3813.13766846489,-0.011274543336594833,-0.03222167080449756,0.01412303004217863,0.007410083847528541,-53.384926757812536,52.52893471222456,52.532798753625364,-8.663113265745324,-10.005301368889377,-0.0014526763245130692,-0.010189327914262414
2025-01-21,3901.03369140625,3973.673232978695,3895.379014571672,3958.497734138814,1971591.0,TCS.NS,3972.689599609375,4017.535224609375,49.85860567052087,-16.114334780488207,-18.570166837721644,4081.3066406669673,3809.247460895533,-0.010287387437664663,-0.029042437936501075,0.020309339795759884,0.006755244997498234,-44.84562499999993,53.61957985504033,52.52893471222456,-11.09827540911374,-8.663113265745324,-0.011274543336594833,-0.0014526763245130692
2025-01-22,4017.75,4024.0810102403266,3909.104549889888,3914.710849661747,2409223.0,TCS.NS,3984.52373046875,4019.169326171875,53.2340562105417,-10.549954003796302,-16.966124270936575,4087.4058582567777,3808.234083149472,0.029919328523326794,-0.0038865285471814115,0.030348526650863183,0.017549122705407916,-34.64559570312531,49.85860567052087,53.61957985504033,-16.114334780488207,-11.09827540911374,-0.010287387437664663,-0.011274543336594833
2025-01-23,4006.972412109375,4051.339039072567,4001.7524202557865,4028.7689459052554,1822998.0,TCS.NS,4001.8813232421876,4019.606474609375,57.41126375139579,-6.929919620126839,-14.958883340774628,4092.3625010456394,3808.272606376235,-0.002682493408157516,0.003668107092118067,0.045279930850324,0.01683636306133434,-17.72515136718721,53.2340562105417,49.85860567052087,-10.549954003796302,-16.114334780488207,0.029919328523326794,-0.010287387437664663
2025-01-24,4013.64208984375,4038.4351649039104,3966.9071126772737,3966.9071126772737,1910099.0,TCS.NS,3998.379638671875,4020.201689453125,58.115821602194046,-3.482682837926859,-12.663643240205076,4098.197626544342,3808.5029593931586,0.0016645180072163424,0.006801287122934374,-0.008648998658711493,0.016787680408773386,-21.8220507812498,57.41126375139579,53.2340562105417,-6.929919620126839,-10.549954003796302,-0.002682493408157516,0.029919328523326794
2025-01-27,3929.35498046875,4017.508664903434,3906.060174197131,3964.974113399829,1551782.0,TCS.NS,3984.0336181640623,4020.004296875,56.59762712812462,-7.46592561867692,-11.624099715899446,4097.682343082899,3807.2292535967886,-0.021000155840572576,-0.0031021285533519016,-0.035223843592810056,0.01904488589685491,-35.97067871093759,58.115821602194046,57.41126375139579,-3.482682837926859,-6.929919620126839,0.0016645180072163424,-0.002682493408157516
2025-01-28,3905.3349609375,3964.9738425768846,3893.735817565749,3934.816117007367,2468272.0,TCS.NS,3972.7953125,4019.4109814453127,50.39450648821291,-12.417745017841298,-11.782828776287817,4097.059107278718,3809.7359366665937,-0.006112967560997662,0.0011025973809777323,-0.027971862671529513,0.01859346642634972,-46.61566894531279,56.59762712812462,58.115821602194046,-7.46592561867692,-3.482682837926859,-0.021000155840572576,0.0016645180072163424
2025-01-29,3962.846923828125,3970.628298589558,3918.577051208912,3918.577051208912,1217089.0,TCS.NS,3965.73740234375,4022.3673046875,58.71604061564561,-11.568013945935945,-11.739865810217443,4098.118885903808,3814.6355818696297,0.014726512185479379,-0.013665130028467476,-0.01749854865769218,0.012935173766572203,-56.62990234375002,50.39450648821291,56.59762712812462,-12.417745017841298,-7.46592561867692,-0.006112967560997662,-0.021000155840572576
